timestamp,deltaTime,mouseX,mouseY,isGripping,playerX,playerY,velocityX,velocityY,hammerAngle,hammerAngularVel,isGrounded,mouseDeltaX,mouseDeltaY,grippingChanged,positionDelta,velocityDelta,angleDelta
0.0,0.02,621.7603013227907,519.7918827371061,0,-40.0,-5.0038416,0.0,-0.19208,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0
0.02,0.02,639.5863376049504,509.90369263215774,0,-40.0,-5.011447968000001,0.0,-0.3803184,0.0,0.0,0,17.826036282159635,-9.888190104948364,0,0.007606368000000252,0.1882384,0.0
0.04,0.02,618.7800314257149,541.1432985745829,0,-40.0,-5.0227438086400005,0.0,-0.5647920319999999,0.0,0.0,0,-20.806306179235435,31.239605942425158,0,0.011295840639999888,0.18447363199999994,0.0
0.06,0.02,653.3553224272688,517.3244472292852,0,-40.0,-5.0376553324672,0.0,-0.7455761913599999,0.0,0.0,0,34.575291001553865,-23.81885134529773,0,0.014911523827199957,0.18078415935999992,0.0
0.08,0.02,619.4841511295655,535.3493512632494,0,-40.0,-5.056110225817856,0.0,-0.9227446675327998,0.0,0.0,0,-33.87117129770331,18.024904033964276,0,0.018454893350655865,0.17716847617279996,0.0
0.1,0.02,678.5667993137083,510.0204821140191,0,-40.0,-5.078037621301499,0.0,-1.0963697741821439,0.0,0.0,0,59.08264818414284,-25.328869149230343,0,0.021927395483642975,0.17362510664934405,0.0
0.12,0.02,643.4948316091355,504.40670993898675,0,-40.0,-5.1033680688754695,0.0,-1.266522378698501,0.0,0.0,0,-35.071967704572785,-5.613772175032352,0,0.025330447573970183,0.17015260451635705,0.0
0.14,0.02,645.3313746932008,496.1299799457191,0,-40.0,-5.13203350749796,0.0,-1.4332719311245308,0.0,0.0,0,1.8365430840652834,-8.276729993267622,0,0.02866543862249049,0.16674955242602985,0.0
0.16,0.02,660.2617193261057,490.94794708188647,0,-40.0,-5.163967237348,0.0,-1.59668649250204,0.0,0.0,0,14.930344632904848,-5.18203286383266,0,0.03193372985004039,0.16341456137750932,0.0
0.18,0.02,665.6017434003608,524.3643009077322,1,-39.99743982565997,-5.212337397288814,0.12800871700180494,-2.418507997040701,-8.097229264424325,-404.86146322121624,0,5.340024074255098,33.416353825845704,1,0.04843786602804943,0.8317312167705603,-8.097229264424325
0.2,0.02,687.9402102270302,510.3939133506566,1,-39.99008563029723,-5.275746948564694,0.36770976813695455,-3.170477563793984,-14.473158322517945,-318.79645290468096,0,22.338466826669446,-13.970387557075583,0,0.06383459393183112,0.7892495316681636,-6.37592905809362
0.22,0.02,641.6584793107577,518.637103577243,1,-39.982565587003414,-5.355020210198298,0.37600216469074255,-3.963663081680199,-21.991381179748217,-375.9111428615136,0,-46.28173091627252,8.243190226586421,0,0.07962914705791305,0.7932288633332932,-7.518222857230272
0.24,0.02,672.734598576063,520.2983008692315,1,-39.971772083851995,-5.450323301918826,0.5396751575710574,-4.765154586026357,-27.606484628119887,-280.75517241858347,0,31.07611926530535,1.6611972919885147,0,0.09591235062165337,0.8180326889174216,-5.61510344837167
0.26,0.02,700.259442532201,524.1044498376187,1,-39.95495263644735,-5.562036838623115,0.8409723702320626,-5.585676835214451,-31.75001750887458,-207.17664403773472,0,27.524843956137943,3.8061489683872196,0,0.11297259886352119,0.8740919698578514,-4.1435328807546945
0.28,0.02,674.038457157124,536.0690256621092,1,-39.934729343327,-5.691357277893615,1.0111646560176837,-6.466021963524996,-36.46468011983863,-235.73313054820258,0,-26.22098537507702,11.964575824490453,0,0.13089216018443098,0.8966453920480745,-4.7146626109640515
0.3,0.02,666.4678223362987,490.15964943265476,1,-39.911859267973014,-5.833693682107381,1.1435037676991762,-7.11682021068827,-40.639982934227106,-208.76514071942367,0,-7.570634820825262,-45.90937622945444,0,0.14416203491627572,0.6641174587310863,-4.175302814388473
0.32,0.02,659.9078785659296,510.6175630437899,1,-39.88699840476244,-5.991091842625525,1.2430431605288241,-7.86990802590722,-44.839985746161744,-210.0001405967319,0,-6.5599437703690455,20.457913611135154,0,0.15934943819816413,0.7596376426666508,-4.200002811934638
0.34,0.02,659.3295186134292,531.2541618438372,1,-39.86020458969052,-6.165615419328053,1.3396907535959706,-8.726178835126406,-48.73812588354362,-194.90700686909364,0,-0.5783599525004774,20.636598800047295,0,0.17656836452533453,0.8617078715937048,-3.8981401373818727
0.36,0.02,694.5571699473467,506.36993988763896,1,-39.82795505762386,-6.354775990019345,1.6124766033327056,-9.458028534564601,-50.67059578999287,-96.62349532246282,0,35.22765133391749,-24.884221956198246,0,0.19188995237576556,0.7810352760179073,-1.9324699064492563
0.38,0.02,703.7092333614214,516.0122827631283,1,-39.78933460222106,-6.559537788986949,1.931022770139812,-10.238089948380242,-52.22110741231502,-77.52558111610739,0,9.152063414074746,9.642342875489305,0,0.20837210439972365,0.8425956739216964,-1.5505116223221478
0.4,0.02,689.0360915168261,527.7779666144858,1,-39.74581053766658,-6.781077384616003,2.176203227723942,-11.076979781452671,-54.29317094696248,-103.60317673237311,0,-14.673141844595307,11.765683851357494,0,0.22577452608039578,0.8739849019367846,-2.0720635346474623
0.42,0.02,646.857393233429,500.83899706499744,1,-39.70160073378876,-7.016700879951556,2.2104901938910864,-11.781174766777658,-57.744839454911286,-172.58342539744012,0,-42.178698283397125,-26.93896954948832,0,0.23973514200687981,0.7050292003922999,-3.4516685079488028
0.44,0.02,649.2385374937635,519.7758884685716,1,-39.65646707616156,-7.268301964133967,2.256682881359904,-12.580054209120515,-60.769323141161,-151.22418431248582,0,2.3811442603345085,18.936891403574123,0,0.25561719936767435,0.8002138012891467,-3.0244836862497166
0.46,0.02,707.6143595578316,526.4874585916743,1,-39.604571982578584,-7.536551794175544,2.5947546791490623,-13.412491502078886,-61.284072718443255,-25.737478864112617,0,58.375822064068075,6.711570123102774,0,0.2732234837185876,0.8984677997392307,-0.5147495772822523
0.48,0.02,688.4427405911674,480.5084469211409,1,-39.54783261493649,-7.816852468909236,2.8369683821048994,-14.01503373668459,-61.67373618837435,-19.483173496554684,0,-19.17161896666414,-45.97901167053345,0,0.2859857061053709,0.6494032817773661,-0.3896634699310937
