timestamp,playerX,playerY,reward
0.0,-0.7933736798068325,0.2883819760842216,0.04901571978258437
0.016666666666666666,-0.439965242297731,1.0216842655920682,0.03157592705228776
0.03333333333333333,0.050466347074758944,0.8355945032868994,0.08563090552086491
0.05,-0.9260646846416303,0.840034258692952,0.06572557278275724
0.06666666666666667,-1.6306535074142592,0.2541082623962504,0.17721670399064024
0.08333333333333333,-1.4383676506735508,0.09075334361573578,0.11313654502125112
0.1,-1.0390402178722702,-0.32799755428837457,0.05537866360181108
0.11666666666666667,-1.5475575553084746,-0.27152864830134404,0.06203700520241717
0.13333333333333333,-1.411145664920995,-0.746822666537311,0.2106242648025088
0.15,-0.9728598624562776,-0.584211777030144,0.14096256214494815
0.16666666666666666,-1.059138695384847,-0.5094189245132288,0.1617794059245854
0.18333333333333332,-2.0416462078718585,-0.09995839505477838,0.11166636578489114
0.2,-1.5358784348976728,-0.1202703518138122,0.10809900895436968
0.21666666666666667,-1.5658670192751252,0.19688962295985207,0.10545589951715899
0.23333333333333334,-1.795922428091676,-0.29796744008805526,0.17843544500481132
0.25,-1.897029889400133,-0.3551470430421883,-0.006276236046045519
0.26666666666666666,-1.482477707873438,-0.4310814034775702,0.07815895578530566
0.2833333333333333,-1.933039424164054,-0.4228040687607602,0.1219074845843968
0.3,-0.9334523957125123,-0.15242956585592904,0.06051921845074529
0.31666666666666665,-1.4433473313820997,-0.34652764864744257,0.11640483065186155
0.3333333333333333,-1.185565589933749,-0.20440374423476396,0.05966956765214835
0.35,-1.097020009658128,-0.23880936455292182,0.09620045749336344
0.36666666666666664,-1.3305083770111237,-0.22440400046508688,0.13448748981935893
0.38333333333333336,-1.89861049604154,0.03493246374890682,0.05108978831908504
0.4,-1.6488858004462181,-0.260021879531144,0.08631025199895276
0.4166666666666667,-0.03625070735999536,-0.3821061358724755,0.07059540732059927
0.43333333333333335,0.5083630506341653,0.2996009739335728,0.10386972163215816
0.45,0.5526611921590029,0.5022599751692707,0.13737816144654513
0.4666666666666667,0.6360288292927414,0.6353191190483775,0.20076243029213922
0.48333333333333334,0.06128108876186833,0.774588274187098,0.012831714443726439
0.5,-1.0123323514964904,0.5799600783477324,0.14420462943944307
